record_id,combination_size,ingredient_ids,ingredient_names,context,process_context,observed_or_predicted,aroma_similarity,aroma_complement,aroma_contrast,taste_balance,culinary_support,sensory_support,dominance_risk,masking_risk,novelty_score,overall_score,confidence,key_compounds,key_descriptors,bridge_ingredients,evidence_refs,model_version,explanation
COMP-000072,2,ING-PLANT-ABRICOT-000001|ING-PLANT-RAISIN-000001,,all,raw_or_cooked,predicted,0.000,0.667,0.333,0.400,,,0.250,0.400,,0.150,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.67; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.40
COMP-000073,2,ING-BEV-RHUMAMBR-000001|ING-PLANT-ABRICOT-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.400,,,0.375,0.200,,0.015,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.40; risque dominance=0.38; masquage=0.20
COMP-000074,2,ING-PLANT-ABRICOT-000001|ING-PLANT-ROMARIN-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000075,2,ING-DAIRY-ROQUEFORT-000001|ING-PLANT-ABRICOT-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-000076,2,ING-COND-SAUCESOJA-000001|ING-PLANT-ABRICOT-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.800,,,0.250,0.000,,0.110,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.80; risque dominance=0.25; masquage=0.00
COMP-000077,2,ING-MARINE-SAUMON-000001|ING-PLANT-ABRICOT-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-000078,2,ING-PLANT-ABRICOT-000001|ING-TECH-SIROPDRABLE-000001,,all,raw_or_cooked,predicted,0.000,0.250,0.750,0.400,,,0.250,0.200,,0.065,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.25; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.20
COMP-000079,2,ING-PLANT-ABRICOT-000001|ING-TECH-SUCREBLANC-000001,,all,raw_or_cooked,predicted,0.000,0.333,0.667,0.400,,,0.375,0.200,,0.065,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.33; équilibre gustatif=0.40; risque dominance=0.38; masquage=0.20
COMP-000080,2,ING-MARINE-THON-000001|ING-PLANT-ABRICOT-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-000081,2,ING-PLANT-ABRICOT-000001|ING-PLANT-THYM-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000082,2,ING-BEV-THNOIR-000001|ING-PLANT-ABRICOT-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-000083,2,ING-BEV-THVERT-000001|ING-PLANT-ABRICOT-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-000084,2,ING-PLANT-ABRICOT-000001|ING-PLANT-TOMATE-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.600,,,0.250,0.000,,0.120,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-000085,2,ING-PLANT-ABRICOT-000001|ING-PLANT-TOMATESCHE-000001,,all,raw_or_cooked,predicted,0.000,0.200,0.800,0.600,,,0.250,0.000,,0.130,0.745,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.20; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-000086,2,ING-FUNGUS-TRUFFENOIRE-000001|ING-PLANT-ABRICOT-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000087,2,ING-PLANT-ABRICOT-000001|ING-PLANT-VANILLEGOUSS-000001,,all,raw_or_cooked,predicted,0.000,0.250,0.750,0.400,,,0.250,0.200,,0.065,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.25; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.20
COMP-000088,2,ING-BEV-VINBLANCMOEL-000001|ING-PLANT-ABRICOT-000001,,all,raw_or_cooked,predicted,0.000,0.400,0.600,0.400,,,0.250,0.400,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.40; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.40
COMP-000089,2,ING-BEV-VINBLANCSEC-000001|ING-PLANT-ABRICOT-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.400,,,0.250,0.000,,0.080,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000090,2,ING-BEV-VINROUGE-000001|ING-PLANT-ABRICOT-000001,,all,raw_or_cooked,predicted,0.000,0.143,0.857,0.400,,,0.250,0.200,,0.033,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.14; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.20
COMP-000091,2,ING-PLANT-ABRICOT-000001|ING-TECH-VINAIGREBALS-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.400,,,0.250,0.000,,0.080,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000092,2,ING-PLANT-ABRICOT-000001|ING-TECH-VINAIGREDEVI-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000093,2,ING-BEV-WHISKY-000001|ING-PLANT-ABRICOT-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.375,0.000,,0.005,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.38; masquage=0.00
COMP-000094,2,ING-FERMENT-YAOURTNATURE-000001|ING-PLANT-ABRICOT-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-000095,2,ING-PLANT-ABRICOT-000001|ING-PLANT-CHALOTE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000096,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-AIL-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000097,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-ANANAS-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-000098,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-MARINE-ANCHOIS-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.400,,,0.250,0.200,,0.040,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.20
COMP-000099,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-ANETH-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000100,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-BANANE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000101,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-BASILIC-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000102,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-DAIRY-BEURRECLARIF-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.200,,,0.250,0.200,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.20
COMP-000103,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-DAIRY-BEURREDOUX-000001,,all,raw_or_cooked,predicted,0.000,0.200,0.800,0.400,,,0.250,0.200,,0.050,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.20; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.20
COMP-000104,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-BEV-BIREIPA-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000105,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-BEV-BIREBLONDELA-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000106,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-BEV-BIRESTOUT-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000107,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-ANIMAL-BUFVIANDE-000001,,all,raw_or_cooked,predicted,0.000,0.600,0.400,0.200,,,0.250,0.600,,0.050,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.60; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.60
COMP-000108,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-MARINE-CABILLAUD-000001,,all,raw_or_cooked,predicted,0.000,0.250,0.750,0.200,,,0.250,0.000,,0.065,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.25; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000109,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-TECH-CACAOENPOUDR-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000110,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-BEV-CAFESPRESSO-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.745,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000111,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-BEV-CAFFILTRE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000112,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-CANNELLE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000113,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-CASSIS-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000114,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-CERISE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-000115,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-FUNGUS-CHAMPIGNONDE-000001,,all,raw_or_cooked,predicted,0.000,0.200,0.800,0.200,,,0.250,0.000,,0.050,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.20; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000116,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-DAIRY-CHEDDAR-000001,,all,raw_or_cooked,predicted,0.000,0.333,0.667,0.400,,,0.250,0.400,,0.050,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.33; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.40
COMP-000117,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-TECH-CHOCOLATAULA-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.400,,,0.250,0.200,,0.040,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.20
COMP-000118,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-TECH-CHOCOLATNOIR-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.745,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-000119,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-000120,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-CIBOULETTE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000121,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-CITRONJAUNE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.745,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000122,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-CITRONVERT-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000123,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-CLOUDEGIROFL-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000124,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-DAIRY-COMT-000001,,all,raw_or_cooked,predicted,0.000,0.143,0.857,0.400,,,0.250,0.200,,0.033,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.14; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.20
COMP-000125,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-FERMENT-CONCENTRDETO-000001,,all,raw_or_cooked,predicted,0.000,0.250,0.750,0.200,,,0.250,0.200,,0.025,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.25; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.20
COMP-000126,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-CORIANDREFRA-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000127,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-FERMENT-COULISDETOMA-000001,,all,raw_or_cooked,predicted,0.000,0.250,0.750,0.400,,,0.250,0.200,,0.065,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.25; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.20
COMP-000128,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-MARINE-CREVETTE-000001,,all,raw_or_cooked,predicted,0.000,0.250,0.750,0.400,,,0.250,0.200,,0.065,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.25; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.20
COMP-000129,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-DAIRY-CRMELIQUIDEE-000001,,all,raw_or_cooked,predicted,0.000,0.200,0.800,0.400,,,0.250,0.200,,0.050,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.20; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.20
COMP-000130,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-CURCUMA-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000131,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-FUNGUS-CPE-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.200,,,0.250,0.200,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.20
COMP-000132,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-ESTRAGON-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000133,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-FRAISE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.745,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-000134,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-FRAMBOISE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-000135,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-FRUITDELAPAS-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000136,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-GINGEMBRE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000137,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-TECH-HUILEDOLIVEV-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000138,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-TECH-HUILEDECOLZA-000001,,all,raw_or_cooked,predicted,0.000,0.333,0.667,0.200,,,0.250,0.200,,0.050,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.33; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.20
COMP-000139,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-TECH-HUILEDETOURN-000001,,all,raw_or_cooked,predicted,0.000,0.250,0.750,0.200,,,0.250,0.200,,0.025,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.25; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.20
COMP-000140,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-KIWI-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-000141,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-DAIRY-LAITENTIER-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000142,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-MANGUE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000143,2,ING-ANIMAL-AGNEAUVIANDE-000001|ING-PLANT-MENTHE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
